name,datetime,temp,dew,humidity,windspeed,cloudcover,solarradiation,solarenergy,sunrise,sunset,moonphase,conditions,description,icon
"Kano, Nigeria",2024-11-24,20.5,6.9,46.8,13.9,3.3,262.5,22.8,2024-11-24 6:27:32,2024-11-24 17:58:08,0.78,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-11-25,21.8,5.1,40.1,15,2.7,261.2,22.7,2024-11-25 6:28:01,2024-11-25 17:58:15,0.81,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-11-26,20.9,7,44.4,13.9,12.5,256.9,22.1,2024-11-26 6:28:31,2024-11-26 17:58:24,0.84,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-11-27,19.7,8.1,51.4,13.9,18.9,256.2,22,2024-11-27 6:29:01,2024-11-27 17:58:33,0.88,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-11-28,18.3,6.4,49.8,16.1,5,258,22,2024-11-28 6:29:32,2024-11-28 17:58:44,0.91,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-11-29,18.4,5,46.9,16.1,9,258,22,2024-11-29 6:30:03,2024-11-29 17:58:56,0.94,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-11-30,17.3,7,54.3,16.1,24.2,246.2,21.2,2024-11-30 6:30:34,2024-11-30 17:59:09,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-01,21.1,5.4,39.2,13.9,75.9,240.3,20.5,2024-12-01 6:31:06,2024-12-01 17:59:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-02,20.7,4.8,37.7,13.9,31.2,251.3,21.8,2024-12-02 6:31:37,2024-12-02 17:59:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-03,19.6,5.7,43.9,12.8,32.8,257.7,22.1,2024-12-03 6:32:09,2024-12-03 17:59:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-04,19.6,5.7,44.5,16.1,10.4,257.3,22.1,2024-12-04 6:32:42,2024-12-04 18:00:10,0.11,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-05,19.9,5.8,43.3,6.9,7.3,256.3,22.1,2024-12-05 6:33:14,2024-12-05 18:00:28,0.15,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-06,19.8,5.7,43.9,8.3,89.3,244.2,21,2024-12-06 6:33:46,2024-12-06 18:00:46,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-07,19,4.7,42.2,17.2,20.3,249.8,21.5,2024-12-07 6:34:19,2024-12-07 18:01:06,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-08,18.7,3.7,40.5,11.4,22,248.6,21.3,2024-12-08 6:34:51,2024-12-08 18:01:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-09,20.4,6.2,43.1,12.8,24.3,245.7,21.1,2024-12-09 6:35:24,2024-12-09 18:01:48,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-10,22,9,48.7,12.8,46,241.8,20.8,2024-12-10 6:35:56,2024-12-10 18:02:10,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-11,23,9.1,46.7,69.1,62,227.4,19.5,2024-12-11 6:36:29,2024-12-11 18:02:33,0.36,Partially cloudy,Partly cloudy throughout the day.,wind
"Kano, Nigeria",2024-12-12,21.3,5.6,43.1,16.1,49.7,240.8,20.8,2024-12-12 6:37:01,2024-12-12 18:02:57,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-13,21.2,3.8,35.6,15,54.4,251.4,21.6,2024-12-13 6:37:34,2024-12-13 18:03:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-14,19.7,3.9,41.1,10.1,22.9,254,21.9,2024-12-14 6:38:06,2024-12-14 18:03:47,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-15,17.8,4.6,43.6,11.4,60.8,247.9,21.5,2024-12-15 6:38:38,2024-12-15 18:04:13,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-16,20.4,4.8,39.2,16.1,62.9,247.6,21.5,2024-12-16 6:39:09,2024-12-16 18:04:39,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-17,19.9,3,35.6,13.9,60.2,242.3,20.9,2024-12-17 6:39:41,2024-12-17 18:05:07,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-18,19.6,3.3,36.4,10.3,38.5,245.7,21.3,2024-12-18 6:40:12,2024-12-18 18:05:35,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-12-19,17.9,3.7,41.5,16.1,15.4,248.4,21.6,2024-12-19 6:40:43,2024-12-19 18:06:03,0.63,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-20,18.1,5.4,46.2,12.8,4.2,246.8,21.3,2024-12-20 6:41:13,2024-12-20 18:06:32,0.66,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-21,18.7,4.9,42.1,16.1,26.9,244.6,21,2024-12-21 6:41:43,2024-12-21 18:07:02,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-22,19,5.5,46.4,15,38.9,241.8,20.9,2024-12-22 6:42:13,2024-12-22 18:07:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-23,18.7,4.6,42.9,8.5,33.2,244.5,21.1,2024-12-23 6:42:42,2024-12-23 18:08:03,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-24,18.6,4.9,45.9,10.3,37.1,248.6,21.4,2024-12-24 6:43:10,2024-12-24 18:08:34,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-25,19.8,4.2,39.8,10.3,8.4,249.7,21.5,2024-12-25 6:43:39,2024-12-25 18:09:05,0.82,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-26,19.6,1.3,32.9,8.5,4.2,252.1,21.6,2024-12-26 6:44:06,2024-12-26 18:09:37,0.86,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-27,19.8,1.5,32.1,15,37.7,252.4,21.8,2024-12-27 6:44:33,2024-12-27 18:10:09,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-28,18.1,2,38.3,13.9,14.5,251.4,21.6,2024-12-28 6:44:59,2024-12-28 18:10:42,0.92,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2024-12-29,19.4,3.1,38.4,15,30.7,247.1,21.2,2024-12-29 6:45:25,2024-12-29 18:11:14,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2024-12-30,19.5,3.9,42.3,13.9,33.5,244.2,21.1,2024-12-30 6:45:50,2024-12-30 18:11:47,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2024-12-31,20,4.8,42.6,13.9,16.6,245.6,21.3,2024-12-31 6:46:14,2024-12-31 18:12:20,0.02,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-01,21.2,6,41,11.4,6.5,247.2,21.6,2025-01-01 6:46:38,2025-01-01 18:12:53,0.05,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-02,20.4,6.1,43.5,12.8,8.8,250.9,21.7,2025-01-02 6:47:01,2025-01-02 18:13:27,0.09,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-03,21.7,7.3,44.1,13.9,15.4,248,21.6,2025-01-03 6:47:23,2025-01-03 18:14:00,0.13,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-04,22.2,8.2,46,10.3,21.7,247.7,21.5,2025-01-04 6:47:44,2025-01-04 18:14:33,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-05,21.6,3.4,32.4,12.8,30.4,248.9,21.6,2025-01-05 6:48:04,2025-01-05 18:15:07,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-06,20.6,4.6,37.8,8.7,1.4,250.5,21.7,2025-01-06 6:48:24,2025-01-06 18:15:40,0.23,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-07,20.2,4.8,38.9,12.8,29.9,249.7,21.4,2025-01-07 6:48:42,2025-01-07 18:16:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-08,19.9,5.3,42.7,13.9,23.3,249.8,21.5,2025-01-08 6:49:00,2025-01-08 18:16:47,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-01-09,18.9,4.7,45.1,16.1,13,252.1,21.6,2025-01-09 6:49:17,2025-01-09 18:17:20,0.34,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-10,19.6,3,36.3,17.2,14.6,253.9,21.9,2025-01-10 6:49:32,2025-01-10 18:17:53,0.38,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-11,20.5,2.2,30.7,19.7,14.7,255.2,22,2025-01-11 6:49:47,2025-01-11 18:18:26,0.41,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-12,19.2,2.4,34.1,8.7,41.7,252,21.7,2025-01-12 6:50:01,2025-01-12 18:18:59,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-01-13,19.2,4.4,41.2,12.8,9.3,251.3,21.6,2025-01-13 6:50:14,2025-01-13 18:19:31,0.5,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-14,19.3,5.5,43.5,8.1,7.3,251,21.6,2025-01-14 6:50:26,2025-01-14 18:20:03,0.52,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-15,21,6.4,42.9,6,25,250.1,21.6,2025-01-15 6:50:37,2025-01-15 18:20:35,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-01-16,21.4,6.4,43.3,11.4,31.7,254,21.9,2025-01-16 6:50:47,2025-01-16 18:21:07,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-17,22.9,5.7,38.2,11.4,39.5,247.7,21.3,2025-01-17 6:50:55,2025-01-17 18:21:38,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-18,22.8,6.9,38.8,15,43.3,251.8,21.8,2025-01-18 6:51:03,2025-01-18 18:22:09,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-01-19,23.3,9.4,44.8,10.3,14.4,251.1,21.8,2025-01-19 6:51:10,2025-01-19 18:22:39,0.68,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-20,24,10.1,44.6,5.8,16.5,252.4,21.8,2025-01-20 6:51:15,2025-01-20 18:23:09,0.71,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-21,24.4,7.6,38.7,9.2,3.7,255.4,21.9,2025-01-21 6:51:20,2025-01-21 18:23:39,0.75,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-22,24.3,6,32.6,19.7,5.8,257.2,22.1,2025-01-22 6:51:23,2025-01-22 18:24:08,0.77,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-23,21.8,5.4,38.2,10.3,9.2,259.5,22.3,2025-01-23 6:51:26,2025-01-23 18:24:36,0.81,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-24,22.8,6.3,37.5,16.1,42.3,255.4,21.9,2025-01-24 6:51:27,2025-01-24 18:25:05,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-25,21.8,4.2,35.1,13.9,4.8,267.4,23.1,2025-01-25 6:51:27,2025-01-25 18:25:32,0.87,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-01-26,20.2,4.3,40.4,16.1,40.9,265.4,22.9,2025-01-26 6:51:26,2025-01-26 18:25:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-27,21.3,2.6,32.4,12.8,58.6,262.8,22.5,2025-01-27 6:51:24,2025-01-27 18:26:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-28,21.2,3.3,34.6,16.1,36.8,250.8,21.6,2025-01-28 6:51:21,2025-01-28 18:26:52,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-29,21.3,3.4,33.9,16.1,25.2,266.8,23.1,2025-01-29 6:51:17,2025-01-29 18:27:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-30,21.8,3,30.3,10.5,84.4,261.8,22.4,2025-01-30 6:51:12,2025-01-30 18:27:42,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-01-31,22.2,4.2,32.4,7.6,34.1,263.5,22.6,2025-01-31 6:51:06,2025-01-31 18:28:07,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-01,22.3,5.1,34.7,6.7,68.4,263.4,22.7,2025-02-01 6:50:59,2025-02-01 18:28:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-02,22.5,4.8,33.6,6.5,26.9,269,23.3,2025-02-02 6:50:50,2025-02-02 18:28:54,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-02-03,23.2,4.6,32.6,7.2,67.3,260.6,22.6,2025-02-03 6:50:41,2025-02-03 18:29:16,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-04,23.6,1.3,25.5,9.4,6.7,273.1,23.4,2025-02-04 6:50:30,2025-02-04 18:29:38,0.21,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-05,23,-1.3,20.9,10.3,14.3,278.4,24,2025-02-05 6:50:19,2025-02-05 18:30:00,0.25,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-06,22.2,-0.5,24,10.1,3.7,276.2,24.1,2025-02-06 6:50:06,2025-02-06 18:30:20,0.28,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-07,22.6,2.3,28.2,8.5,36.1,269.6,23.3,2025-02-07 6:49:53,2025-02-07 18:30:40,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-08,24,4.4,30.8,13.9,47.6,268.8,23.2,2025-02-08 6:49:39,2025-02-08 18:31:00,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-09,24.5,1.4,23.9,18.3,39,271.8,23.4,2025-02-09 6:49:23,2025-02-09 18:31:19,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-10,24,4.1,31,13.9,37.9,269.8,23.2,2025-02-10 6:49:07,2025-02-10 18:31:37,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-11,24.3,3.8,28.7,12.8,11.8,271.3,23.4,2025-02-11 6:48:49,2025-02-11 18:31:55,0.46,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-12,23,2.9,28.6,18.3,8.9,272.7,23.4,2025-02-12 6:48:31,2025-02-12 18:32:12,0.5,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-13,22,2.4,29.9,15,19.1,282,24.3,2025-02-13 6:48:12,2025-02-13 18:32:28,0.53,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-14,21.9,1,27.6,16.1,25.6,277.6,24.1,2025-02-14 6:47:52,2025-02-14 18:32:44,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-15,22.6,1.1,29,13.9,25.4,277.6,24.2,2025-02-15 6:47:31,2025-02-15 18:32:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-16,24.5,1.7,25.6,9.2,6,278.4,24.2,2025-02-16 6:47:09,2025-02-16 18:33:14,0.63,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-17,24.4,2.4,27.6,7.6,44.5,278.6,24.2,2025-02-17 6:46:47,2025-02-17 18:33:28,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-18,25.2,3.6,27.4,10.3,4.1,279.1,24.2,2025-02-18 6:46:23,2025-02-18 18:33:41,0.69,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-02-19,27,4.1,27.2,9.2,35.1,280.9,24.3,2025-02-19 6:45:59,2025-02-19 18:33:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-20,26.5,5.8,29.6,12.8,20,281.5,24.3,2025-02-20 6:45:34,2025-02-20 18:34:06,0.75,Clear,Clearing in the afternoon.,clear-day
"Kano, Nigeria",2025-02-21,27.7,6.4,28.8,11.4,23.1,272.6,23.5,2025-02-21 6:45:08,2025-02-21 18:34:18,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-22,28.4,5.8,26.3,10.3,27.2,275.7,23.9,2025-02-22 6:44:41,2025-02-22 18:34:29,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-23,27,3.9,25.3,11.4,47,235.9,20.2,2025-02-23 6:44:14,2025-02-23 18:34:40,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-24,27.5,5.3,25.9,9.2,50.8,247.2,21.5,2025-02-24 6:43:46,2025-02-24 18:34:50,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-25,29,5.7,24.7,8.1,42.4,275.7,23.8,2025-02-25 6:43:17,2025-02-25 18:35:00,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-26,26.5,2.6,21.6,15,75.2,280.6,24.4,2025-02-26 6:42:48,2025-02-26 18:35:09,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-27,25.9,1.4,20.9,13.9,49.8,276,23.7,2025-02-27 6:42:18,2025-02-27 18:35:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-02-28,26.6,2.5,22.5,11.4,16.1,261.8,22.6,2025-02-28 6:41:48,2025-02-28 18:35:26,0,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-03-01,26.4,4.5,27.1,12.8,22.7,288.4,25,2025-03-01 6:41:16,2025-03-01 18:35:34,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-03-02,27,6.7,31.1,16.1,49.7,288.7,25.1,2025-03-02 6:40:45,2025-03-02 18:35:41,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-03,28.6,4.5,24.2,15,52.3,291.1,25.3,2025-03-03 6:40:12,2025-03-03 18:35:48,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-04,28,5.4,27.2,10.3,25.9,292.4,25.3,2025-03-04 6:39:40,2025-03-04 18:35:55,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-05,28.4,0.8,18.8,17.2,35.5,298.3,25.9,2025-03-05 6:39:06,2025-03-05 18:36:01,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-03-06,28.2,3,21.3,19.7,17.5,298,25.9,2025-03-06 6:38:33,2025-03-06 18:36:06,0.25,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-03-07,27.6,5.6,27.9,11.4,37.4,297.4,25.8,2025-03-07 6:37:59,2025-03-07 18:36:12,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-08,28.7,6.3,26.8,13.9,22.9,297.6,25.8,2025-03-08 6:37:24,2025-03-08 18:36:17,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-09,28.4,7.2,29.8,12.8,48.2,293.5,25.5,2025-03-09 6:36:49,2025-03-09 18:36:22,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-10,30.6,8.7,27.7,12.8,75.7,290.3,25.2,2025-03-10 6:36:14,2025-03-10 18:36:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-11,31,8.8,28.2,15,63.5,278.3,23.9,2025-03-11 6:35:38,2025-03-11 18:36:30,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-12,30.8,7,25.7,11.4,38.8,300,25.9,2025-03-12 6:35:02,2025-03-12 18:36:34,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-13,31.9,7.6,24.6,13.9,45.7,295.8,25.5,2025-03-13 6:34:25,2025-03-13 18:36:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-14,30.8,7.7,26,11.9,29.1,300.1,25.9,2025-03-14 6:33:49,2025-03-14 18:36:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-15,30.6,5.9,24.1,13.9,43,302.7,26.3,2025-03-15 6:33:12,2025-03-15 18:36:45,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-16,31,2.9,19.5,20.8,31.2,312.9,27.1,2025-03-16 6:32:35,2025-03-16 18:36:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-17,29.2,1.9,21.2,17.2,26.4,314.9,27.2,2025-03-17 6:31:58,2025-03-17 18:36:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-18,28.6,2,19.9,10.3,25.6,319.7,27.6,2025-03-18 6:31:20,2025-03-18 18:36:53,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-19,28.5,0.2,18,9.2,12.5,322.1,27.8,2025-03-19 6:30:42,2025-03-19 18:36:56,0.67,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-03-20,29.4,3.1,20.3,10.3,34.1,309.3,26.6,2025-03-20 6:30:05,2025-03-20 18:36:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-21,30.8,3.6,20.3,18.3,27.9,303.2,26.2,2025-03-21 6:29:27,2025-03-21 18:37:00,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-22,30.3,6.3,23.6,18.3,60.4,306,26.4,2025-03-22 6:28:49,2025-03-22 18:37:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-23,28.8,4.2,22.8,16.1,49.1,312.6,27,2025-03-23 6:28:11,2025-03-23 18:37:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-24,27.5,1.8,21.2,15,22.5,316.7,27.4,2025-03-24 6:27:32,2025-03-24 18:37:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-25,28.8,3.9,23.4,10.3,16.1,312.9,27.2,2025-03-25 6:26:54,2025-03-25 18:37:08,0.87,Clear,Clear conditions throughout the day.,clear-day
"Kano, Nigeria",2025-03-26,29.9,4.3,22.7,9.2,26.3,314.4,27.3,2025-03-26 6:26:16,2025-03-26 18:37:10,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-27,30.7,10.4,29.8,11.4,71,307.3,26.6,2025-03-27 6:25:38,2025-03-27 18:37:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-28,31,12.3,36.4,13.9,20.1,309.8,26.9,2025-03-28 6:25:00,2025-03-28 18:37:14,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2025-03-29,31.2,7.3,25.2,8.1,21.2,314.4,27.2,2025-03-29 6:24:22,2025-03-29 18:37:16,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-03-30,31.1,13,34.6,18.3,35.3,299,25.9,2025-03-30 6:23:44,2025-03-30 18:37:18,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2025-03-31,31.7,9.9,30.4,8.7,17.9,315.3,27.3,2025-03-31 6:23:06,2025-03-31 18:37:20,0.07,Clear,Clear conditions throughout the day.,clear-day
